StartDate,EndDate,Finished,consent,arrival,arrival_TEXT,alt_right_ident,race_1,race_2,race_3,race_4,race_5,race_6,gender,country,ideo_free,ident_free,mis_free,racist_free,sn_1,sn_2,sn_3,sn_4,sn_5,sn_close_1,sn_close_2,sn_close_3,sn_close_4,sn_close_5,sn_moral_1,sn_moral_2,sn_moral_3,sn_moral_4,sn_moral_5,sn_ident_1,sn_ident_2,sn_ident_3,sn_ident_4,sn_ident_5,meta_inversion_1,meta_inversion_2,meta_inversion_3,meta_inversion_4,meta_inversion_5,meta_inversion_6,stop_push,mfq_harm_1,mfq_fair_1,mfq_loyal_1,mfq_authority_1,mfq_purity_1,mfq_filler,mfq_harm_2,mfq_fair_2,mfq_loyal_2,mfq_authority_2,mfq_purity_2,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,dark_triad_m_1,dark_triad_m_2,dark_triad_m_3,dark_triad_m_4,dark_triad_n_1,dark_triad_n_2,dark_triad_n_3,dark_triad_n_4,dark_triad_p_1,dark_triad_p_2,dark_triad_p_3,dark_triad_p_4,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,rwa_6,motiv_emp_1,motiv_emp_2,motiv_emp_3,motiv_imp_1,motiv_imp_2,motiv_imp_3,motiv_ems_1,motiv_ems_2,motiv_ems_3,motiv_ims_1,motiv_ims_2,motiv_ims_3,behavior_online_name,behavior_offline_name,behavior_online_threat,behavior_offline_threat,behavior_online_harrass,behavior_offline_harrass,behavior_online_statement,behavior_offline_statement,behavior_dox,behavior_meme,blatant_black_1,blatant_black_2,blatant_black_3,blatant_black_4,blatant_black_5,blatant_black_6,blatant_black_7,blatant_black_8,blatant_black_9,blatant_white_1,blatant_white_2,blatant_white_3,blatant_white_4,blatant_white_5,blatant_white_6,blatant_white_7,blatant_white_8,blatant_white_9,ascent_amer,ascent_europe,ascent_arab,ascent_swede,ascent_niger,ascent_russia,ascent_muslim,ascent_mex,ascent_white,ascent_black,ascent_turk,ascent_donald,ascent_hillary,ascent_dem,ascent_rep,ascent_christ,ascent_jew,ascent_feminist,ascent_men,ascent_women,ascent_rep_ref,ascent_dem_ref,ascent_journalist,ascent_govt,vote,trump_satis,trump_ally,country_satis,nat_sit,nat_imp,pers_sit,pers_imp,media_cnn,media_economist,media_nyt,media_fox,media_washpo,media_bbc,media_wsj,media_blaze,media_drudge,media_abc,media_cbs,media_nbc,media_infowars,media_daily_caller,media_breitbart,media_rush,media_buzzfeed,media_msnbc,media_rachel,media_huffpo,media_sean,media_glenn,disc_white,disc_black,disc_muslim,disc_hispanic,disc_men,disc_women,disc_dem,disc_rep,disc_altright,disc_imm,problems_disc_white,problems_disc_black,problems_disc_men,problems_disc_women,problems_corrupt,problems_elite_gap,problems_rich_gap,problems_crime,problems_health,problems_climate,problems_imm,problems_terror,problems_pc,wlm_1,wlm_2,wlm_3,wlm_4,wlm_5,blm_support,blm_harm,blm_divide,police_respect,police_disc,police_racist,alt_right_ident_2
4/13/2017 15:20,4/13/2017 15:45,1,1,0,,1,1,,,,,,1,1,I see it as a return to more traditional values and the ideas that surrounded how to achieve the old American Dream,The social conflicts and attacks on basic conservatism and the discrimination against us plain white american males,that we are racist and homophobic or believe in white privilege and use it.,They are blind to their own racism,Billy,Josh,,,,5,6,1,1,1,7,7,1,1,1,7,7,1,1,1,4,5,4,5,5,5,6,4,4,3,5,3,5,2,5,5,5,5,4,5,5,5,7,2,5,1,1,3,6,3,2,2,5,1,1,1,1,6,5,3,3,7,1,1,1,1,1,1,1,1,1,9,9,8,1,1,1,1,1,1,1,1,1,1,3,5,2,4,6,2,7,3,1,4,6,4,5,6,3,7,5,1,100,100,92,100,94,100,90,99,100,100,100,100,96,99,100,100,100,100,100,100,100,100,99,100,1,7,6,5,1,4,1,4,0,51,22,84,24,52,23,70,60,7,7,7,72,17,15,93,30,0,0,31,99,59,1,5,5,4,2,4,5,2,1,5,7,5,6,3,7,7,5,6,3,1,7,7,7,6,7,5,7,6,1,7,7,7,5,3,1
4/13/2017 15:56,4/13/2017 16:11,1,1,0,,1,,,1,,,,1,1,We simply want to take back America from those who want to take advantage of it.,I was tired of seeing people rely completely on government instead of working for themselves. Our government needs to be less forgiving and make everyone work for their living.,"They think our ideas are all out of touch and that we are stupid. People are only interested in their short term gains, so they don't pay attention to the future.",Non alt-right people are perhaps even more racist than the racists in the alt-right movement.,Sean,John,Abhi,Karli,Erik,7,7,7,6,6,6,5,5,5,4,6,5,3,4,2,3,5,4,5,6,5,6,3,5,4,3,4,4,5,4,4,5,2,4,5,6,6,6,7,6,3,2,3,6,5,3,3,5,3,3,2,7,5,7,7,6,6,1,1,1,1,1,1,7,1,7,8,8,8,1,1,1,1,1,3,1,1,2,4,6,6,1,2,2,2,2,6,1,6,6,1,2,2,1,6,6,1,100,100,100,100,100,100,100,100,100,100,100,80,76,81,85,62,100,57,100,100,100,100,80,81,6,4,4,3,2,3,3,5,40,NA,60,79,52,38,52,48,NA,38,48,36,NA,NA,NA,NA,0,33,NA,41,NA,NA,3,4,5,4,4,4,4,2,1,4,5,5,6,3,3,5,4,5,5,6,3,5,7,6,3,7,6,5,2,7,2,7,6,3,1
4/13/2017 15:58,4/13/2017 16:14,1,1,0,,1,1,,,,,,1,1,It means staying true to the countries traditions.,I think that the country is becoming to socialist.,Everyone thinks that the alt-right is racist and sexist.,I don't believe they are.  It's an over simplification.,tony,ann,guido,stick,cam,5,5,6,5,5,3,2,3,5,2,4,1,2,2,1,6,5,6,6,6,6,6,4,4,4,5,0,5,3,4,1,4,0,1,1,1,4,5,1,1,1,6,1,1,1,1,1,6,1,1,1,4,6,4,6,6,6,1,1,1,1,1,8,8,1,8,8,8,8,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,3,4,4,4,4,4,1,4,4,1,4,4,1,92,92,93,93,92,93,76,92,93,91,90,90,92,91,91,90,90,92,88,91,90,91,92,91,1,6,6,6,3,4,3,4,41,49,30,51,33,46,51,52,50,53,53,49,51,53,49,49,48,51,50,50,48,51,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,4,1,1,5,4,4,6,6,1,6,1,2,6,7,7,2,6,1
4/13/2017 16:07,4/13/2017 16:18,1,1,0,,1,1,,,,,,1,1,A force created to combat the extreme left.,They're the only political movements ideas I can get behind,"Were racist, homophobic, classist, sexist, transphopic, islamophopic",All lies,John,Allison,Anthony,Chris,Mikey,7,7,7,7,7,3,1,4,4,6,1,1,1,1,1,4,4,4,7,7,4,6,5,5,5,5,0,5,5,5,5,5,0,1,1,7,7,7,7,5,1,4,6,3,5,3,3,1,4,1,2,7,7,7,7,7,7,9,9,9,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,7,1,1,4,7,1,1,1,1,7,7,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,7,7,7,3,5,1,4,0,NA,0,100,0,0,0,NA,100,0,0,0,100,NA,100,100,0,0,0,0,100,100,2,5,5,5,2,5,5,1,1,5,7,1,7,1,7,7,7,4,7,7,7,7,7,7,7,7,7,7,1,7,7,7,1,7,1
4/13/2017 16:18,4/13/2017 16:19,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017 16:00,4/13/2017 16:21,1,1,0,,1,1,,,,1,,1,1,"More liberal then the right, but with the idea that being close with the right, without a lot the far left or far right influences.",I think it's important to establish that there are people that think similar and be together through  ideology.,"Racist, anything that hillary said about alt-right during her weird speech, and frog meme enthusiast.",Everyone is claimed to be racist these days.,tony,adam,shannon,joey,james,6,4,6,6,6,6,6,6,6,6,1,4,1,1,4,4,4,6,4,4,4,4,3,3,3,2,1,3,2,2,3,2,2,4,5,5,6,5,5,4,3,6,4,4,4,5,3,4,4,5,4,2,4,2,2,3,4,1,1,1,1,5,5,5,1,5,5,5,5,4,4,6,5,5,6,6,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6,4,1,4,3,4,3,4,13,NA,10,50,13,8,9,12,22,NA,15,NA,100,NA,38,42,0,NA,NA,0,NA,NA,3,3,3,3,3,3,3,3,3,3,4,1,3,1,4,5,5,5,1,1,3,5,3,4,4,4,4,4,3,6,6,6,5,6,1
4/13/2017 15:58,4/13/2017 16:24,1,1,0,,1,1,,,,,,0,1,"A divergence away from neo-conservatism, holding tightly to the constitution as it was written and originally intended. It's a populist movement, one that is anti-government corruption. We believe in enforcing the laws that are on the books, including strict immigration laws. Those who came here illegally should be punished like any other criminal and deported back to their home country.",Because I am a Trump supporter.,"That we are nazis,  nazi sympathizers, neo-nazis, etc (I have relatives that were killed by Hitler, and other relatives that are Jewish). That we are white supremacists when in reality this movement has nothing to do with race or ethnicity. That black people, gay people, and other minorities have no place in this movement when we are welcoming to all who share our mindset/beliefs.","it's laughable. mexican isn't a race, islam isn't a race, etc.",Virginia,Phil,Keith,Jackie,Sean,6,7,5,6,5,4,7,6,6,4,1,7,7,7,1,2,5,2,2,4,5,6,1,0,5,5,4,5,4,3,0,3,4,5,4,4,6,3,1,6,2,5,6,5,7,2,1,6,1,2,3,3,3,3,6,7,4,1,1,1,1,1,1,2,2,2,4,7,6,3,2,1,1,1,1,2,2,1,3,3,4,2,3,6,3,5,4,1,4,6,1,2,3,2,5,5,1,100,100,100,100,100,100,99,100,100,100,100,100,99,99,100,100,100,98,100,100,100,100,100,100,1,7,5,6,2,5,3,4,10,65,60,65,60,61,40,55,90,78,78,78,59,25,80,90,1,12,1,7,80,2,4,2,3,2,2,2,3,3,3,2,5,4,5,2,7,6,1,5,4,2,7,7,6,3,1,1,6,3,1,7,7,5,3,5,1
4/13/2017 16:32,4/13/2017 16:39,1,1,0,,1,1,,,,,,0,1,"I would describe this as a group that simply rejects modern Right-wing ideologies, and are super conservatives. Somewhere in between Conservatives and the Tea Party conservatives.",Because not all of my ideals fit in with Mainstream right wing ideals.,"That we are neo-Nazis, and white supremacists.",I think that they are grossly misinformed. Just like how people think if you are Anti-Obama you are racist. Or if you are Pro-Trump you are super racist. People need to educate themselves before making piss poor assumptions such as this.,Harris,Grant,Chase,Jamie,Melina,3,2,3,4,3,6,7,5,7,7,6,5,6,6,6,6,7,6,6,6,5,7,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,6,6,1,1,1,4,4,4,1,2,1,1,4,1,2,3,2,3,3,3,3,4,4,5,4,3,5,3,4,4,4,3,1,1,1,1,1,1,2,1,1,2,1,1,3,2,2,1,3,3,1,4,3,2,4,3,3,3,3,3,100,100,0,100,0,86,0,100,100,18,0,66,1,58,62,0,97,0,100,100,100,0,0,100,1,5,5,5,3,4,3,4,0,100,0,98,18,100,0,0,2,0,0,4,96,0,0,0,0,0,1,0,3,0,3,3,3,3,3,3,3,3,3,3,3,5,4,4,3,4,4,4,4,5,3,3,3,5,4,5,5,4,1,7,7,7,1,6,1
4/13/2017 16:21,4/13/2017 16:40,1,1,0,,1,1,,,,,,1,1,We want everyone to have their freedoms.,The left got too ridiculous.,"I am a racist, homophobe, bigot, etc.",It makes me angry because there is no talking to people.,Jasmine,Natasha,Matt,Jim,Gary,7,6,6,6,6,3,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,7,0,0,3,3,0,4,0,0,2,0,0,1,1,7,7,7,1,6,1,1,1,1,7,1,1,5,1,1,1,2,6,7,5,6,7,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,3,4,4,1,1,4,1,4,4,1,4,4,1,1,1,4,4,4,1,100,100,100,100,100,100,100,100,100,100,100,100,51,51,100,100,100,47,100,100,100,100,0,47,1,4,4,5,3,3,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,50,0,3,3,3,3,3,3,3,3,3,3,1,1,1,1,6,5,1,7,3,4,5,5,7,7,7,5,7,7,1,7,7,7,1,7,1
4/13/2017 16:53,4/13/2017 16:53,1,1,0,,0,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017 16:52,4/13/2017 16:53,1,1,0,,0,1,,,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017 16:59,4/13/2017 17:00,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017 16:55,4/13/2017 17:13,1,1,0,,1,1,,,,,,1,1,We protect our freedom and not let minorities take whats rightfully ours.,I feel there is a big minority problem in the US. We need to act before White americans become a minority in this country.,That were against legal immigrants in the USA. We want immigrants in our country only if they are legal and make an effort.,They only see our ideas as black and white. They read a bias article and base their whole opinion on it without getting facts from other sources.,John,Tyler,Bobby,Jerry,Tommy,6,4,3,4,7,5,4,2,5,6,3,3,1,2,5,2,7,2,7,7,7,7,3,3,5,5,5,5,5,5,5,5,5,6,7,4,6,5,6,6,3,6,6,5,4,5,3,4,2,1,2,7,7,7,7,4,5,1,2,5,1,1,8,4,3,3,7,7,7,4,2,1,1,2,1,2,1,1,3,5,3,1,3,4,1,3,3,1,6,6,1,2,1,1,7,7,5,100,93,40,75,45,52,34,80,100,66,76,97,43,67,100,100,88,53,100,100,48,100,57,61,1,6,5,3,1,4,2,5,0,22,33,10,61,76,41,NA,NA,34,20,59,NA,NA,NA,NA,0,9,NA,40,NA,NA,4,4,2,4,3,3,5,3,2,3,3,5,2,2,5,4,4,4,7,7,7,6,5,7,6,7,7,7,5,6,6,7,3,4,1
4/13/2017 17:32,4/13/2017 17:43,1,1,0,,1,,1,,,,,0,1,A group who's very selective on what they accept to be true and may question everything the masses buys into.,"Because, why not?",That we aren't that smart.,Do your research.,K,J,Y,G,J,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,9,1,7,7,7,7,7,7,7,7,7,7,7,7,1,4,1,1,7,7,1,7,7,1,4,1,1,7,7,1,100,100,99,100,100,99,100,100,100,100,98,100,99,100,99,99,100,99,99,99,99,99,99,99,6,7,7,7,4,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,3,1,7,1,1
4/13/2017 17:46,4/13/2017 17:47,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017 17:48,4/13/2017 17:57,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017 18:06,4/13/2017 18:19,1,1,0,,1,1,,,,,,1,1,The alt-right focuses on a return to tradition and a real detraction from the politically correct movements as well as a sense of nationalism in the US.,I'm sick and tired of being marginalized for no reason as a white male.,"They're Literally Hitler, they're racist, bigoted, Nazis, etc.","I think it's very healthy to have a sense of nationalism, and there shouldn't be a penalty or shade thrown for accomplishing things simply because I'm white.",Rich,Bri,Erik,Kimbra,Ryan,6,5,6,7,5,6,6,6,5,5,7,7,4,3,4,2,6,2,6,6,4,7,3,4,5,3,3,4,5,3,2,4,4,6,6,3,4,6,1,6,5,6,5,5,3,4,3,2,6,3,4,4,6,4,3,3,7,5,2,2,1,3,3,5,3,5,5,1,5,1,6,1,1,1,1,1,6,2,6,3,4,5,5,4,2,4,3,4,5,6,3,2,2,2,6,5,4,99,93,47,93,31,87,50,63,96,82,68,90,77,63,95,95,82,56,91,74,67,84,91,77,1,5,4,1,1,2,2,4,0,NA,0,60,0,50,5,NA,85,50,NA,20,NA,NA,75,70,NA,0,NA,0,NA,NA,1,4,4,2,2,4,4,2,1,4,7,1,5,1,7,4,2,4,3,1,7,1,7,6,7,2,4,7,1,7,7,7,1,4,1
4/13/2017 19:44,4/13/2017 20:09,1,1,0,,1,1,,,,,,0,1,The alt-right ideology is the idea of embracing different forms of conservatism to an extreme. It can go hand-in-hand with being a white supremacist or discriminating against a lot of social groups.,I am tired of people getting benefits and special treatments just because of how they look or based on their ethnic background. People need to learn to stay in their place.,"The biggest misconception is that we are all white supremacists. However, many of us do not support a blending of races and cultures.","I think that's unfair and they're calling it racist because it is made up of generally white people. Black people want to stick to their kind until it's inconvenient for them, but no one calls them racist.",Nick,Marilyn,Josh,Daniel,Taylor,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,1,7,7,7,7,0,0,5,5,2,3,5,3,1,5,5,7,7,1,1,1,1,7,7,7,7,7,2,7,5,3,7,1,7,1,7,7,1,1,7,9,9,9,9,9,9,1,1,1,2,1,1,4,7,4,4,1,7,3,5,1,5,3,1,7,6,6,4,2,3,7,7,7,1,1,1,1,7,7,1,100,100,0,100,0,100,100,0,100,0,0,100,0,0,75,57,0,0,100,27,52,0,0,0,1,7,7,7,3,5,4,5,0,56,37,99,29,54,41,0,50,48,48,48,49,52,51,100,0,0,61,26,0,0,2,5,5,5,3,4,5,1,2,5,7,1,7,1,4,2,1,7,7,1,7,7,1,7,7,7,7,7,1,7,1,7,1,7,1
4/13/2017 20:13,4/13/2017 20:14,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017 20:18,4/13/2017 20:19,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017 19:44,4/13/2017 20:28,1,1,0,,1,1,,,,,,1,1,I would say the alt-right is about being conservative in all the right parts while also treating everyone like they are humans and the same as us.,"I'm naturally a bit conservative but some of the thoughts of ""normal"" conservatives makes me unable to side with them.","People think we're nazis or that we hate everyone when really that is very far from the truth, we're for conservatism and for human rights of our fellow country me and women.","I think it's silly, there are racist people of every group in the world, both in politics and out, so trying to tie the two together is quite a stretch.",eric,justin,ashley,byron,,4,4,4,6,,5,5,5,6,,3,3,3,5,,4,5,3,4,4,4,6,4,3,3,4,3,2,2,3,2,3,2,5,5,3,4,4,4,4,4,4,4,5,5,5,4,4,3,3,5,6,6,6,5,4,5,5,5,6,6,5,5,6,6,5,4,4,5,3,2,3,3,3,3,3,4,3,4,2,2,5,6,6,6,2,3,4,5,6,2,3,3,3,4,6,4,95,95,89,98,93,93,92,92,95,91,90,11,61,91,92,85,86,83,92,88,92,90,88,88,1,2,1,2,2,2,3,3,22,19,20,18,24,19,21,20,22,23,23,29,20,24,38,17,24,19,22,19,20,21,4,2,2,2,3,3,3,3,3,2,4,4,4,4,6,5,7,4,3,6,5,5,6,5,6,4,5,5,2,6,6,5,5,4,1
4/13/2017 20:25,4/13/2017 20:34,1,1,0,,1,1,1,,,,,0,1,oose group of people with right to far-right ideologies who reject mainstream conservatism,i feel connected to it,people who say one thing and do another,no comment,jerry,tre,jay,ron,smith,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,4,3,3,3,3,3,2,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,3,3,4,4,3,3,4,4,6,5,6,4,4,5,4,5,4,5,5,4,3,4,3,4,4,5,4,4,5,4,4,3,4,5,5,5,4,4,4,4,5,4,5,5,4,3,4,5,49,49,63,51,52,51,49,52,54,49,53,43,52,51,52,51,56,52,40,46,48,48,54,49,2,4,4,4,3,3,3,4,49,50,58,47,40,48,51,45,57,53,48,48,53,56,44,53,56,57,44,43,48,58,3,3,3,3,3,3,3,3,3,3,5,4,3,3,4,5,3,4,4,5,4,5,4,4,4,4,4,4,5,5,5,5,5,3,1
4/13/2017 20:34,4/13/2017 20:35,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017 20:32,4/13/2017 21:03,1,1,0,,1,1,,,,,,1,1,We believe in far right ideologies and white nationalism.,It is the only movement that recognizes white nationalism in such a way.,That we're racist or intolerant.,My thought is that they believe what the media has told them and they are sheep.,Jim,Bob,,,,5,5,4,4,4,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,3,2,3,3,2,3,3,2,3,3,3,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,5,5,4,5,5,5,5,5,5,4,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,81,84,71,71,77,63,57,78,100,78,80,91,35,62,67,100,80,0,63,48,48,58,38,60,1,4,4,4,3,4,3,4,22,19,21,52,21,24,21,68,49,19,18,16,100,19,100,100,17,16,9,11,100,100,4,3,3,3,3,3,4,3,2,4,4,4,4,5,5,5,4,4,3,3,4,5,4,4,4,4,4,4,4,4,5,4,4,4,1
4/13/2017 20:47,4/13/2017 21:24,1,1,0,,1,1,,,,,,1,1,The alt-right ideology is a view that embraces the white race and rejects political correctness and promotes freedom of speech. It fights the anti-white ideology which is overtaking this country.,"There is too much political correctness in this country. People are afraid to say anything because it might offend others. I do not support this type of political correctness. Also, there is now ""reverse racism"" where minority groups are trying to overpower the white race--this is not right!","I think the major misconception is that we are all seen as being anti-Semitic and ""white supremacists"". While I am very proud of my race, this is not entirely racial motivated.","This is just not correct. While race does play some role in it, this is not entirely racial motivated.",Joseph,Robert,Will,Bob,James,7,7,6,6,5,7,7,6,6,6,6,4,3,1,1,6,7,5,7,7,6,6,4,1,4,5,1,5,4,5,5,3,4,7,7,2,3,1,2,6,3,5,6,6,3,5,3,2,6,1,3,4,6,5,4,3,6,1,2,2,3,4,6,4,4,3,3,5,3,5,5,1,1,1,1,4,2,1,6,2,4,5,6,3,5,5,4,3,7,6,1,1,1,1,7,6,4,95,89,12,85,21,91,27,26,95,26,16,92,4,24,84,89,28,48,89,71,31,82,41,72,1,2,4,3,2,3,2,3,5,15,30,20,20,30,20,NA,NA,15,20,25,NA,NA,NA,30,5,15,NA,10,NA,NA,4,3,4,2,4,3,3,2,2,4,5,2,3,1,4,4,2,6,4,2,7,7,7,7,7,6,7,7,1,6,7,6,2,6,1
4/13/2017 20:47,4/13/2017 21:30,1,1,0,,1,1,,,,,,1,1,The alt-right ideology is the rejection of the political correctness which is plaguing this country. It is about being able to uphold freedom of speech and all of our rights as citizens of this country.,I choose to identify with the alt-right movement because I feel that we need to stand up to the issues we are facing in our country today. People are become too weak and our liberties are being lost. I choose to identify with this movement because we need to make a stand.,Common misconceptions are that we are mostly racists and only pro-white and anti-every other race. This is not necessarily the case.,"This is not entirely true. While many in the alt-right are pro-white, that doesn't necessarily mean we are anti-every other race!",Barry,Sam,John,Bernard,Walter,7,6,6,5,5,7,6,5,5,5,7,4,4,2,2,6,7,6,7,7,7,7,4,1,5,5,1,5,4,5,5,4,3,7,7,2,2,2,1,7,3,5,6,6,2,5,3,5,5,1,4,4,6,6,4,3,5,1,4,3,2,5,3,3,4,2,2,2,3,5,3,1,1,1,1,4,1,1,6,2,3,6,5,6,5,4,2,4,6,7,1,1,1,1,7,6,5,100,99,3,95,12,97,6,28,100,12,12,90,22,44,77,91,44,27,97,84,28,83,49,48,1,2,3,1,2,3,2,3,10,NA,50,30,30,25,20,NA,NA,26,24,32,NA,NA,NA,40,2,25,NA,NA,39,NA,4,3,3,2,4,4,3,4,2,2,6,2,2,2,5,4,3,6,5,2,7,7,7,7,7,6,7,6,1,6,7,6,3,6,1
4/13/2017 22:10,4/13/2017 22:26,1,1,0,,1,1,,,,,,0,1,"alt-right is conservatism, both socially and politically","I hate the term ""alt-right"".  I feel like it is used in a derogatory way",racists and bigots,it is a way for political opponents to shut down any conversation.  It is false.,dtb,ls,mlb,ss,ms,7,6,6,4,3,6,5,6,4,4,6,4,6,1,1,4,4,4,4,4,4,5,5,5,4,4,3,5,3,4,3,3,3,2,1,4,5,6,4,4,4,2,3,3,6,2,2,6,1,1,2,2,6,4,6,5,4,1,1,1,1,1,1,6,3,7,8,7,7,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,4,4,3,3,5,3,4,18,20,19,75,18,28,51,45,75,13,29,8,NA,NA,50,65,27,0,0,38,65,47,3,2,2,2,2,2,4,2,2,2,4,4,4,3,4,5,4,5,4,2,5,7,5,2,2,2,2,2,2,5,7,5,4,4,1
